entry_id	volume	entrytype	majortype	form_lemma	sense_text
id_15669	5	Toponym	human_group	TAMOYES	Nación bárbara de Indios de la Provincia y Gobierno del Paraguay , que habita cerca del nacimiento del río Moari en los confines de la Provincia y Capitanía de San Vicente en el Brasil , descienden estos Indios de los Xarayes, y confinan por el SO con los Chaneses y Xaqueses, con los quales están siempre en continua guerra; son de genio brutal, feroces y traidores, y de estatura muy alta; andan desnudos así los hombres como las mugeres: los primeros usan la sodomía, y las segundas son comunes a todos: la guerra ha destruido mucho estas fieras, y los pocos que quedan andan dispersos y vagantes por aquellas selvas.
id_15670	5	Toponym	settlement	TAMPAGAN	Pueblo de la jurisdicción y Provincia y Alcaldía mayor de Valles en Nueva España , situado al pie de una sierra inaccesible por su altura, produce bastante maíz, algodón de que texen sus vestidos, y cañas dulces con que fabrican azúcar de piloncillo; es anexo al Curato del de Tampamolon , tiene 55 familias de Indios, y está 25 leguas de su Capital.
id_15671	5	Toponym	settlement	TAMPAMOLON	Pueblo y Cabeza de partido de la Provincia y Alcaldía mayor de Valles en Nueva España , es de temperamento cálido y seco, abundante en granos, legumbres y caña dulce de que hacen mucha azúcar de piloncillo, que es el principal comercio de que se mantienen; tiene muy buena Iglesia Parroquial y un Convento de Religiosos de San Francisco, y 40 familias de Indios Mexicanos y Guastecos que alternativamente exercen los oficios de la República, sin perder la costumbre de vivir dispersos, y lo mismo hacen los Españoles, Negros y Mulatos que lo habitan, y serán otras 60 familias: está 19 leguas al S de su Capital.
id_15672	5	Toponym	settlement	TAMPASQUIN	Pueblo de la Cabeza de partido de Tamazunchale y de la misma Alcaldía mayor que el antecedente, situado en una cañada que forman varios cerros, es de temperamento templado, y lo habitan 57 familias de Indios Guastecos, a quienes administra los Sacramentos un Religioso del Orden de San Francisco, como a otras muchas familias que viven dispersas en su distrito: está 14 leguas de la Capital.
id_15673	5	Toponym	natural_feature	TAMPAYA	Monte célebre por su rica mina de plata en la antigua Provincia de Pacages , y hoy en la de la Paz .
id_15674	5	Toponym	settlement	TAMPIAGUITI	Pueblo de la Provincia y Corregimiento de Caxamarquilla en el Perú .
id_15675	5	Toponym	territory	TAMPICO	Provincia y Alcaldía mayor del Reyno de Nueva España , y una de las más pequeñas y de menos lucro, es de temperamento caliente y húmedo, produce algunos granos, cañas dulces de que hacen azúcar de Piloncillo, maíz, miel, cera silvestre y ganado mayor de que hacen cecina; pero su principal comercio era antes de sal y de mucho pescado que sacaban del río de su nombre, y salado lo enviaban a vender a otras jurisdicciones a loa barcos que venían de Campeche , pero ya ha decaído enteramente este lucro por el excesivo precio que ha tomado la sal; también co gen porción de algodón, que emplean en hacer diferentes texidos; y de los productos dichos, como de algunos toros que llevan a otras partes, se surten de lo que necesitan en esta Provincia que abunda de insectos venenosos, especialmente hacia el territorio de Otzuluama ; la atraviesa el caudaloso río de su nombre, y los Pueblos de su distrito son los siguientes: Tantoyuca . Santa Catalina . San Juan Otontepec . San Juan Tantima . Tamalinto . San Nicolás . Chicomi . San Pedro Coyutla . Población Nueva . Sta. María Otzulama . Tanjuco . Temporal . Santiago Tanquiuche .
id_15676	5	Toponym	natural_feature		Tiene el mismo nombre un río caudaloso de esta Provincia que la atraviesa y sale al mar del N , a cuya entrada hay una atalaya o vigía con guardia para explorar la Costa, y dar aviso al Alcalde mayor de las embarcaciones que descubre; en la parte del O hay un Pueblecito o barrio de Indios de la Nación de los Olives, que tienen la obligación de pasar el río en la barca que hay a todos los que se presentan, por esto están libres de tributo y contribuciones.
id_15677	5	Toponym	settlement	TAMPOAN	Pueblo de Indios Guastecos en la Cabeza de partido de Tamazunchale y Provincia y Alcaldía mayor de Valles en Nueva España , serán como 20 familias, situadas en un terreno llano y hermoso por donde pasa un caudaloso río llamado Tanchanchin , que se forma del de San Marcos y de otro que baxa del cerro de Tamul , y forma después un vistoso despeñadero en un parage de la Sierra Gorda ; los Indios de este Pueblo cuidan de las canoas en que se pasa, por cuyo motivo están libertados de tributos: está 5 leguas al S de su Cabecera.
id_15678	5	Toponym	settlement	TANA	Pueblo de la Provincia y Corregimiento de Castro Virreyna en el Perú , anexo al Curato del de Viñac en la de Yauyos .
id_15679	5	Toponym	natural_feature	TANABO	Puerto pequeño de la Isla de Cuba en la Costa del NNE y Cabeza del E, entre el de Altabo nita y el de Sebayas .
id_15680	5	Toponym	settlement	TANACO	Pueblo de la Cabeza de partido de Arantzan y Alcaldía mayor de Valladolid en la Provincia y Obispado de Mechoacan , tiene 38 familias de Indios empleados en el cultivo de granos, cortar maderas, fabricar loza, y hacer fustes de sillas de montar.
id_15681	5	Toponym	settlement		Otro Pueblo hay de este nombre con la advocación de San Miguel en la Cabeza de partido y Alcaldía mayor de Zacatlan en Nueva España , está 6 leguas de su Capital.
id_15682	5	Toponym	settlement	TANACOCHA	Pueblo de la Provincia y Corregimiento de Guailas en el Perú , anexo al Curato del de Cotaparazo .
id_15683	5	Toponym	settlement	TANAPATEPEC	Pueblo de la Cabeza de partido y Alcaldía mayor de Tehuantepec en Nueva España , es de temperamento calido, tiene un Convento de Santo Domingo y 160 familias de Indios, inclusos los barrios de su distrito, que comercian en semillas y crías de ganado mayor: está 14 leguas al Oriente de su Capital.
id_15684	5	Toponym	settlement	TANASSEE	Pueblo de Indios de la Provincia Colonia de la Carolina Septentrional , en que tienen los Ingleses construido un fuerte para defensa del establecimiento que han hecho allí, a orilla del río de su nombre.
id_15685	5	Toponym	natural_feature		Este corre al NO, y entra en el de Cherakees .
id_15686	5	Toponym	settlement	TANCANHUICHI	Pueblo de la Cabeza de partido de Tampamolon y Alcaldía mayor de Valles en Nueva España , situado en un terreno áspero, rodeado de montes, barrancos y cañadas , en él reside el Cura de la Cabecera, tiene 1700 familias de Indios Mexicanos y Guastecos, y algunas de Españoles, Mulatos y Mestizos , todos perfectamente instruidos en los docmas de la Religión por el cuidado de D. Juan Santos de Mendoza, que fue Cura allí, y sabia con perfección ambos idiomas: está 14 leguas al SE de su Capital.
id_15687	5	Toponym	settlement	TANCARA	Pueblo de la Provincia y Corregimiento de Castro Virreyna en el Perú , anexo al Curato del de Arma .
id_15688	5	Toponym	settlement	TANCHANACO	Pueblo pequeño de la Cabeza de partido de Tamazunchale y Provincia y Alcaldía mayor de Valles en Nueva España , es de temperamento cálido y seco, anexo al Curato del de Aquismon , tiene 25 familias de Indios, y está situado al pie de la Sierra Madre , distante 5 leguas de su Cabecera: a poca distancia, en lo más alto de ella, hay una ranchería de Indios Pames que serán 80, y no se han reducido aún.
id_15689	5	Toponym	settlement	TANCHE	Pueblo y Cabeza de partido de la Alcaldía mayor de Villalta en Nueva España , tiene 75 familias de Indios, y está 7 leguas entre Poniente y Sur de su Capital.
id_15690	5	Toponym	natural_feature	TANCONA	Caleta de la Costa de la mar del Sur en el distrito de la Provincia y Corregimiento de Arica en el Perú .
id_15691	5	Toponym	settlement	TANCUR	Pueblo de la Provincia y Corregimiento de Caxatambo en el Perú , anexo al Curato del de Churin .
id_15692	5	Toponym	natural_feature	TANDIL	Monte de la Provincia y Gobierno de Buenos Ayres en el Perú , está cerca de la orilla del río de su nombre.
id_15693	5	Toponym	natural_feature		Este corre al NNO, luego tuerce su curso al E, y sale al mar en la Costa de los Patagones .
id_15694	5	Toponym	natural_feature	TANEPLANTA	Río de la Provincia de México y Reyno de Nueva España , nace en las montañas, corre al E, y uniéndose con el de los Remedios muda su nombre en el de Guadalupe hasta entrar en la laguna de México por el puente que conserva la misma denominación.
id_15695	5	Toponym	settlement	TANGA	Pueblo de la Provincia y Corregimiento de Pastos en el Reyno de Quito , situado en el camino que baxa de la de Popayán .
id_15696	5	Toponym	settlement	TANGANZIQUARO	Pueblo de la Alcaldía mayor de Zamora en Nueva España , situado en un llano en medio de dos ríos cristalinos que nacen de des fuentes inmediatas a la Población, con cuyas aguas fertilizan las labores de trigo, maíz y lentejas que son los frutos de su comercio, es de temperamento frío por estar situado casi en la sierra, está rodeado de huertas que producen muchas frutas y hortalizas, el vecindario se compone de 98 familias de Españoles y 74 de Indios, dista 6 leguas al N de su Capital.
id_15697	5	Toponym	settlement	TANGO	Pueblo de la Provincia y Corregimiento de Santiago en el Reyno de Chile , fundado en un hermoso y dilatado llano de quien toma el nombre.
id_15698	5	Toponym	natural_feature		También tiene el mismo un río pequeño de la Provincia y Gobierno de Popayán , nace al pie del páramo de Guanacas , y entra a poco espacio de su curso en el Caquetá .
id_15699	5	Toponym	settlement	TANGOR	Pueblo de la Provincia y Corregimiento de Tarma en el Perú , anexo al Curato del de Caina .
id_15700	5	Toponym	settlement	TANGLOTANGO	Pueblo de la Provincia y Alcaldía mayor de Tecoantepec en Nueva España , situado en la Costa del mar del Sur , entre los ríos de Aguatulco y de Cayola .
id_15701	5	Toponym	settlement	TANGUA	Pueblo de la Provincia y Gobierno de Popayán en el Nuevo Reyno de Granada .
id_15702	5	Toponym	settlement	TANGLALO	Pueblo de la Provincia y Corregimiento de Tacunga en el Reyno de Quito .
id_15703	5	Toponym	natural_feature	TANGUIER	Puerto de la Costa del Sur en la Provincia de la Nueva Escocia o Acadia en los Estados Unidos de la América , entre el cabo Rage y los baxos de Malvoilin .
id_15704	5	Toponym	settlement	TANICUCHI	Pueblo grande de la Provincia y Corregimiento de Tacunga en el Reyno de Quito , situado a la orilla occidental del río de su nombre que baxa del páramo de Elenisa , está al Poniente de Mula-haló y al N de Saquisili en 47 min. 30 seg. de lat. aust.
id_15705	5	Toponym	settlement	TANJUCO	Pueblo pequeño o barrio de la Cabeza de partido de Otzulama y Alcaldía mayor de Tampico en Nueva España , es de temperamento cálido, y muy abundante de insectos y animales venenosos; tiene solamente 12 familias de Indios, y está en la frontera de los bárbaros Chichimecos; en él residen dos soldados con sueldo del Rey para mandar y dirigir a los Indios alistados como Milicianos para contener las incursiones de aquellos infieles, y dar aviso a las Compañías que residen en el Puerto de Tampoco : está poco distante de su Cabecera.
id_15706	5	Toponym	natural_feature	TANLAGUA	Cerro muy alto o páramo siempre cubierto de nieve en el Reyno de Quito al N de esta Capital, a cuya falda pasa un río de bastante caudal que tiene la virtud de petrificar quanto cae entre sus aguas, hay cerca de él dos haciendas muy pingües, que la una tiene el mismo nombre, y la otra el de Conrogal .
id_15707	5	Toponym	settlement	TANOS	Pueblo de las Misiones que tienen los Religiosos de San Francisco en la Provincia del Moqui y Reyno de Nuevo México .
id_15708	5	Toponym	natural_feature	TANPISCO	Río de la Provincia y Gobierno de Costarica en el Reyno de Guatemala , corre al S, y sale al Mar Pacífico al E de la Villa de Nicoya .
id_15709	5	Toponym	settlement	TANQUAYALAB	Pueblo de la jurisdicción y Provincia y Alcaldía mayor de Valles en Nueva España , situado en una loma alta, es de temperamento cálido, seco y falto de aguas; produce mucho maíz, calabazas, frixoles, frutas y cañas dulces de que fabrican piloncillos de azúcar que es su comercio, como de costales de pita y de palma que hacen con primor; en su distrito hay varios ranchos que han formado los Indios y Mulatos en que crían ganado caballar y vacuno; tiene un Convento de Religiosos de San Francisco, 143 familias de Indios, y 70 de Negros y Mulatos libres: está 11 leguas al S de su Capital.
id_15710	5	Toponym	settlement	TANQUI	Pueblo de la Provincia y Corregimiento de Cañete en el Perú , anexo al Curato del de Chilca .
id_15711	5	Toponym	settlement	TANQUIAN	Pueblo de la jurisdicción y Provincia y Alcaldía mayor de Valles en Nueva España , situado en la vega del río que llaman del Desaguadero , es anexo del Curato del de Tampamolon , de temperamento cálido y húmedo, produce algunas semillas y frutas de que se mantienen sus naturales, como de la cría de ganado mayor; es corto, pues solo tiene 17 familias de Indios que no permiten que se avecinden en él Españoles ni otra clase de gente: está 20 leguas al Oriente de su Capital.
id_15712	5	Toponym	settlement	TANQUYUCHE	Pueblo de la Cabeza de partido de Otzulama y Alcaldía mayor de Tampico en Nueva España , tiene 60 familias de Indios, y está 5 leguas de su Cabecera.
id_15713	5	Toponym	settlement	TANTAMAYO	Pueblo de la Provincia y Corregimiento de Huamalies en el Perú , anexo al Curato del de Chavin de Pariarca .
id_15714	5	Toponym	settlement	TANTIMA	Pueblo y Cabeza de partido de la Alcaldía mayor de Tampico en Nueva España , es de temperamento cálido, situado entre unas ásperas serranías, tiene 583 familias de Indios que se ocu pan en el cultivo de la caña dulce, de que hacen miel y azúcar de piloncillo, en cuyo número se incluyen los de quatro barrios pequeños de su distrito, está 15 leguas al Oriente de su Capital.
